Date,P30:credit/compress,P30:credit/mild,P30:credit/severe,P30:interest_rate/bear_steepen,P30:interest_rate/bull_flatten,P30:liquidity/stress,P90:credit/compress,P90:credit/mild,P90:credit/severe,P90:interest_rate/bear_steepen,P90:interest_rate/bull_flatten,P90:liquidity/stress
2012-04-09,0.093705,0.076453,0.027411,0.044491,0.079405,0.055735,0.255595,0.212270,0.080000,0.127623,0.219800,0.158058
2012-04-10,0.089851,0.079980,0.027411,0.044083,0.080255,0.055046,0.246058,0.221262,0.080000,0.126505,0.221960,0.156214
2012-04-11,0.090049,0.079790,0.027411,0.045323,0.077727,0.057146,0.246550,0.220780,0.080000,0.129899,0.215526,0.161826
2012-04-12,0.093490,0.076641,0.027411,0.047787,0.073146,0.061386,0.255065,0.212751,0.080000,0.136619,0.203779,0.173085
2012-04-13,0.092624,0.077408,0.027411,0.045580,0.077221,0.057585,0.252929,0.214712,0.080000,0.130603,0.214235,0.162997
2012-04-16,0.093851,0.076325,0.027411,0.044497,0.079393,0.055744,0.255956,0.211944,0.080000,0.127639,0.219770,0.158084
2012-04-17,0.097018,0.073673,0.027411,0.046354,0.075742,0.058910,0.263731,0.205137,0.080000,0.132716,0.210449,0.166523
2012-04-18,0.096673,0.073953,0.027411,0.044754,0.078866,0.056180,0.262886,0.205856,0.080000,0.128344,0.218429,0.159249
2012-04-19,0.097634,0.073180,0.027411,0.043761,0.080940,0.054503,0.265237,0.203867,0.080000,0.125621,0.223697,0.154760
2012-04-20,0.098158,0.072767,0.027411,0.043341,0.081849,0.053800,0.266515,0.202800,0.080000,0.124469,0.225997,0.152872
2012-04-23,0.096044,0.074468,0.027411,0.042922,0.082776,0.053100,0.261344,0.207181,0.080000,0.123319,0.228341,0.150990
2012-04-24,0.098267,0.072681,0.027411,0.045342,0.077688,0.057179,0.266781,0.202580,0.080000,0.129953,0.215427,0.161916
2012-04-25,0.102375,0.069609,0.027411,0.046679,0.075136,0.059470,0.276755,0.194628,0.080000,0.133603,0.208896,0.168009
2012-04-26,0.102562,0.069475,0.027411,0.045016,0.078338,0.056623,0.277209,0.194281,0.080000,0.129059,0.217085,0.160433
2012-04-27,0.104375,0.068212,0.027411,0.043977,0.080479,0.054867,0.281579,0.190994,0.080000,0.126214,0.222528,0.155735
2012-05-01,0.107475,0.066161,0.027411,0.044845,0.078681,0.056334,0.289013,0.185641,0.080000,0.128593,0.217959,0.159661
2012-05-02,0.108984,0.065210,0.027411,0.043798,0.080860,0.054566,0.292614,0.183150,0.080000,0.125723,0.223495,0.154928
2012-05-03,0.111978,0.063408,0.027411,0.043345,0.081839,0.053807,0.299721,0.178417,0.080000,0.124481,0.225973,0.152891
2012-05-04,0.111862,0.063476,0.027411,0.041195,0.086836,0.050241,0.299447,0.178596,0.080000,0.118563,0.238541,0.143276
2012-05-08,0.108897,0.065264,0.027411,0.039794,0.090431,0.047955,0.292406,0.183292,0.080000,0.114693,0.247499,0.137076
2012-05-09,0.107071,0.066421,0.027411,0.039385,0.091535,0.047294,0.288047,0.186320,0.080000,0.113564,0.250237,0.135278
2012-05-10,0.109061,0.065162,0.027411,0.040606,0.088311,0.049277,0.292797,0.183025,0.080000,0.116938,0.242225,0.140665
2012-05-11,0.107877,0.065905,0.027411,0.038024,0.095420,0.045110,0.289973,0.184970,0.080000,0.109789,0.259815,0.129316
2012-05-14,0.101405,0.070309,0.027411,0.034175,0.108414,0.039092,0.274410,0.196444,0.080000,0.099062,0.291256,0.112751
2012-05-15,0.099633,0.071628,0.027411,0.033372,0.111583,0.037866,0.270109,0.199859,0.080000,0.096812,0.298786,0.109350
2012-05-16,0.094233,0.075995,0.027411,0.033042,0.112939,0.037365,0.256896,0.211098,0.080000,0.095887,0.301992,0.107958
2012-05-17,0.083997,0.086051,0.027411,0.029754,0.128483,0.032474,0.231416,0.236576,0.080000,0.086632,0.338045,0.094293
2012-05-18,0.079484,0.092778,0.027411,0.030309,0.125565,0.033288,0.220000,0.253309,0.080000,0.088200,0.331374,0.096576
2012-05-21,0.079484,0.097205,0.027411,0.033074,0.112808,0.037413,0.220000,0.264188,0.080000,0.095976,0.301682,0.108091
2012-05-22,0.079484,0.092984,0.027411,0.035093,0.105005,0.040506,0.220000,0.253817,0.080000,0.101629,0.283094,0.116663
2012-05-23,0.079484,0.098495,0.027411,0.033282,0.111949,0.037729,0.220000,0.267336,0.080000,0.096560,0.299653,0.108970
2012-05-24,0.079484,0.096622,0.027411,0.034832,0.105952,0.040103,0.220000,0.262760,0.080000,0.100900,0.285368,0.115548
2012-05-25,0.079484,0.095576,0.027411,0.033494,0.111092,0.038050,0.220000,0.260198,0.080000,0.097153,0.297622,0.109863
2012-05-29,0.079484,0.092384,0.027411,0.033102,0.112691,0.037455,0.220000,0.252335,0.080000,0.096054,0.301407,0.108209
2012-05-30,0.079484,0.099448,0.027411,0.029580,0.129422,0.032221,0.220000,0.269659,0.080000,0.086141,0.340184,0.093582
2012-05-31,0.079484,0.112789,0.027411,0.028038,0.138409,0.029996,0.220000,0.301639,0.080000,0.081779,0.360408,0.087316
2012-06-01,0.079484,0.127152,0.027411,0.024439,0.165166,0.024969,0.220000,0.335009,0.080000,0.071539,0.418164,0.073052
2012-06-04,0.079484,0.127143,0.027411,0.026806,0.146540,0.028248,0.220000,0.334988,0.080000,0.078281,0.378344,0.082373
2012-06-05,0.079484,0.129721,0.027411,0.028526,0.135436,0.030695,0.220000,0.340864,0.080000,0.083160,0.353764,0.089288
2012-06-06,0.079484,0.116629,0.027411,0.032166,0.116703,0.036044,0.220000,0.310666,0.080000,0.093427,0.310840,0.104281
2012-06-07,0.079484,0.107498,0.027411,0.031762,0.118521,0.035440,0.220000,0.289069,0.080000,0.092293,0.315087,0.102597
2012-06-08,0.079484,0.105889,0.027411,0.030917,0.122519,0.034184,0.220000,0.285218,0.080000,0.089914,0.324363,0.099086
2012-06-11,0.079484,0.102264,0.027411,0.029237,0.131318,0.031723,0.220000,0.276489,0.080000,0.085173,0.344486,0.092181
2012-06-12,0.079484,0.103042,0.027411,0.031149,0.121398,0.034527,0.220000,0.278366,0.080000,0.090566,0.321770,0.100045
2012-06-13,0.079484,0.103040,0.027411,0.028538,0.135363,0.030713,0.220000,0.278363,0.080000,0.083194,0.353601,0.089338
2012-06-14,0.079484,0.099040,0.027411,0.029887,0.127773,0.032668,0.220000,0.268665,0.080000,0.087007,0.336427,0.094838
2012-06-15,0.079484,0.097076,0.027411,0.028507,0.135548,0.030668,0.220000,0.263872,0.080000,0.083107,0.354014,0.089212
2012-06-18,0.079484,0.095451,0.027411,0.028031,0.138454,0.029986,0.220000,0.259889,0.080000,0.081758,0.360508,0.087288
2012-06-19,0.084010,0.086037,0.027411,0.030023,0.127050,0.032868,0.231449,0.236540,0.080000,0.087393,0.334776,0.095399
2012-06-20,0.088836,0.080967,0.027411,0.029499,0.129865,0.032103,0.243534,0.223764,0.080000,0.085913,0.341190,0.093251
2012-06-21,0.091896,0.078066,0.027411,0.028531,0.135407,0.030702,0.251130,0.216391,0.080000,0.083174,0.353698,0.089308
2012-06-22,0.093419,0.076703,0.027411,0.031897,0.117908,0.035641,0.254890,0.212911,0.080000,0.092672,0.313656,0.103159
2012-06-25,0.090124,0.079719,0.027411,0.028878,0.133368,0.031202,0.246737,0.220598,0.080000,0.084156,0.349115,0.090717
2012-06-27,0.093785,0.076383,0.027411,0.029865,0.127888,0.032636,0.255793,0.212091,0.080000,0.086946,0.336690,0.094749
2012-06-28,0.093174,0.076919,0.027411,0.027448,0.142186,0.029156,0.254286,0.213462,0.080000,0.080106,0.368781,0.084943
2012-06-29,0.104340,0.068235,0.027411,0.029856,0.127938,0.032623,0.281495,0.191056,0.080000,0.086919,0.336804,0.094710
2012-07-02,0.104222,0.068316,0.027411,0.028066,0.138240,0.030035,0.281212,0.191266,0.080000,0.081856,0.360030,0.087427
2012-07-03,0.108605,0.065446,0.027411,0.030130,0.126494,0.033024,0.291710,0.183769,0.080000,0.087693,0.333503,0.095836
2012-07-05,0.110852,0.064073,0.027411,0.029169,0.131702,0.031624,0.297053,0.180166,0.080000,0.084980,0.345355,0.091903
2012-07-06,0.109808,0.064703,0.027411,0.026904,0.145854,0.028387,0.294574,0.181821,0.080000,0.078561,0.376845,0.082766
2012-07-09,0.110578,0.064237,0.027411,0.024739,0.162544,0.025379,0.296404,0.180596,0.080000,0.072397,0.412664,0.074222
2012-07-10,0.114678,0.061873,0.027411,0.024575,0.163966,0.025155,0.306088,0.174372,0.080000,0.071928,0.415652,0.073582
2012-07-11,0.118533,0.059817,0.027411,0.024887,0.161283,0.025582,0.315113,0.168931,0.080000,0.072819,0.410008,0.074800
2012-07-12,0.117473,0.060368,0.027411,0.023710,0.171897,0.023980,0.312639,0.170390,0.080000,0.069455,0.432125,0.070229
2012-07-13,0.121507,0.058330,0.027411,0.024623,0.163544,0.025221,0.322023,0.164981,0.080000,0.072066,0.414766,0.073771
2012-07-16,0.126819,0.055866,0.027411,0.024366,0.165817,0.024869,0.334247,0.158410,0.080000,0.071330,0.419524,0.072768
2012-07-17,0.133041,0.053257,0.027411,0.025379,0.157224,0.026260,0.348379,0.151413,0.080000,0.074222,0.401400,0.076729
2012-07-18,0.139560,0.050799,0.027411,0.026494,0.148753,0.027810,0.362967,0.144786,0.080000,0.077393,0.383168,0.081130
2012-07-19,0.151958,0.046764,0.027411,0.027670,0.140746,0.029470,0.390110,0.133832,0.080000,0.080733,0.365598,0.085831
2012-07-20,0.148496,0.047815,0.027411,0.024977,0.160527,0.025705,0.382610,0.136697,0.080000,0.073075,0.408412,0.075150
2012-07-23,0.138622,0.051137,0.027411,0.023969,0.169443,0.024330,0.360881,0.145700,0.080000,0.070196,0.427062,0.071230
2012-07-24,0.137469,0.051559,0.027411,0.022672,0.182486,0.022591,0.358311,0.146840,0.080000,0.066485,0.453632,0.066253
2012-07-25,0.137351,0.051603,0.027411,0.022478,0.184612,0.022334,0.358049,0.146957,0.080000,0.065929,0.457882,0.065516
2012-07-26,0.142222,0.049867,0.027411,0.023261,0.176323,0.023377,0.368862,0.142264,0.080000,0.068171,0.441181,0.068503
2012-07-27,0.161635,0.044086,0.027411,0.029598,0.129323,0.032247,0.410751,0.126513,0.080000,0.086193,0.339959,0.093656
2012-07-31,0.167152,0.042712,0.027411,0.026920,0.145747,0.028409,0.422307,0.122741,0.080000,0.078605,0.376610,0.082828
2012-08-01,0.173574,0.041233,0.027411,0.029543,0.129624,0.032167,0.435569,0.118670,0.080000,0.086037,0.340643,0.093431
2012-08-03,0.181731,0.039521,0.027411,0.032698,0.114388,0.036845,0.452116,0.113939,0.080000,0.094922,0.305406,0.106512
2012-08-06,0.186814,0.038537,0.027411,0.032202,0.116542,0.036098,0.462263,0.111214,0.080000,0.093529,0.310463,0.104433
2012-08-07,0.196340,0.036844,0.027411,0.035296,0.104283,0.040819,0.480940,0.106511,0.080000,0.102193,0.281358,0.117527
2012-08-08,0.199472,0.036327,0.027411,0.035467,0.103677,0.041086,0.486985,0.105069,0.080000,0.102672,0.279899,0.118263
2012-08-09,0.195851,0.036927,0.027411,0.036373,0.100595,0.042499,0.479992,0.106740,0.080000,0.105197,0.272444,0.122156
2012-08-10,0.190732,0.037818,0.027411,0.034974,0.105437,0.040321,0.469999,0.109218,0.080000,0.101294,0.284133,0.116151
2012-08-13,0.188153,0.038288,0.027411,0.035129,0.104876,0.040562,0.464916,0.110522,0.080000,0.101729,0.282785,0.116816
2012-08-14,0.195724,0.036948,0.027411,0.041981,0.084939,0.051537,0.479745,0.106800,0.080000,0.120730,0.233787,0.146780
2012-08-15,0.197682,0.036620,0.027411,0.049201,0.070754,0.063859,0.483536,0.105887,0.080000,0.140460,0.197597,0.179603
2012-08-16,0.195098,0.037055,0.027411,0.050472,0.068733,0.066106,0.478531,0.107096,0.080000,0.143903,0.192351,0.185497
2012-08-17,0.196293,0.036852,0.027411,0.048388,0.072110,0.062433,0.480849,0.106532,0.080000,0.138252,0.201106,0.175849
2012-08-20,0.200202,0.036209,0.027411,0.049621,0.070073,0.064599,0.488387,0.104740,0.080000,0.141598,0.195832,0.181547
2012-08-21,0.201219,0.036046,0.027411,0.045371,0.077632,0.057228,0.490338,0.104286,0.080000,0.130031,0.215283,0.162046
2012-08-22,0.194860,0.037095,0.027411,0.041593,0.085865,0.050896,0.478069,0.107209,0.080000,0.119661,0.236109,0.145049
2012-08-23,0.192311,0.037538,0.027411,0.039039,0.092494,0.046735,0.473095,0.108439,0.080000,0.112604,0.252608,0.133756
2012-08-24,0.192459,0.037512,0.027411,0.037493,0.097025,0.044266,0.473383,0.108367,0.080000,0.108315,0.263746,0.127007
2012-08-27,0.190835,0.037800,0.027411,0.035242,0.104474,0.040736,0.470201,0.109167,0.080000,0.102043,0.281818,0.117297
2012-08-28,0.188378,0.038246,0.027411,0.035417,0.103853,0.041008,0.465360,0.110407,0.080000,0.102533,0.280322,0.118049
2012-08-29,0.190260,0.037903,0.027411,0.037195,0.097949,0.043794,0.469071,0.109454,0.080000,0.107486,0.266005,0.125713
2012-08-30,0.184455,0.038986,0.027411,0.034981,0.105409,0.040333,0.457571,0.112458,0.080000,0.101316,0.284066,0.116184
2012-08-31,0.171141,0.041779,0.027411,0.034396,0.107576,0.039430,0.430568,0.120174,0.080000,0.099679,0.289255,0.113687
2012-09-04,0.174098,0.041118,0.027411,0.035404,0.103898,0.040988,0.436640,0.118352,0.080000,0.102497,0.280430,0.117994
2012-09-05,0.175184,0.040882,0.027411,0.034816,0.106014,0.040077,0.438860,0.117699,0.080000,0.100852,0.285517,0.115476
2012-09-06,0.187652,0.038381,0.027411,0.039887,0.090182,0.048106,0.463923,0.110780,0.080000,0.114952,0.246881,0.137488
2012-09-07,0.196650,0.036792,0.027411,0.040843,0.087711,0.049664,0.481541,0.106366,0.080000,0.117593,0.240728,0.141716
2012-09-10,0.203391,0.035704,0.027411,0.041856,0.085237,0.051329,0.494483,0.103332,0.080000,0.120385,0.234533,0.146219
2012-09-11,0.208399,0.034945,0.027411,0.043855,0.080738,0.054662,0.503957,0.101215,0.080000,0.125880,0.223185,0.155185
2012-09-12,0.225928,0.032582,0.027411,0.051339,0.067420,0.067652,0.536186,0.094596,0.080000,0.146246,0.188930,0.189535
2012-09-13,0.228054,0.032323,0.027411,0.050318,0.068971,0.065833,0.539997,0.093868,0.080000,0.143487,0.192971,0.184782
2012-09-14,0.272260,0.027944,0.027411,0.063049,0.053615,0.089558,0.614584,0.081512,0.080000,0.177472,0.152376,0.245330
2012-09-17,0.274631,0.027754,0.027411,0.061680,0.054927,0.086898,0.618339,0.080972,0.080000,0.173860,0.155897,0.238695
2012-09-18,0.271114,0.028038,0.027411,0.057640,0.059208,0.079202,0.612761,0.081777,0.080000,0.163145,0.167315,0.219284
2012-09-19,0.273244,0.027865,0.027411,0.051550,0.067108,0.068029,0.616146,0.081287,0.080000,0.146815,0.188117,0.190518
2012-09-20,0.262863,0.028737,0.027411,0.052786,0.065338,0.070255,0.599461,0.083758,0.080000,0.150146,0.183485,0.196303
2012-09-21,0.259858,0.029004,0.027411,0.049468,0.070319,0.064330,0.594543,0.084514,0.080000,0.141185,0.196470,0.180840
2012-09-24,0.247263,0.030205,0.027411,0.046407,0.075643,0.059000,0.573489,0.087904,0.080000,0.132859,0.210197,0.166762
2012-09-25,0.234745,0.031541,0.027411,0.042530,0.083665,0.052446,0.551855,0.091670,0.080000,0.122239,0.230582,0.149231
2012-09-26,0.199950,0.036249,0.027411,0.038242,0.094775,0.045458,0.487903,0.104853,0.080000,0.110395,0.258229,0.130270
2012-09-27,0.205868,0.035323,0.027411,0.041000,0.087318,0.049921,0.499185,0.102271,0.080000,0.118026,0.239747,0.142411
2012-09-28,0.211001,0.034567,0.027411,0.042065,0.084743,0.051675,0.508833,0.100157,0.080000,0.120960,0.233294,0.147152
2012-10-02,0.208492,0.034932,0.027411,0.041504,0.086081,0.050749,0.504132,0.101177,0.080000,0.119415,0.236650,0.144651
2012-10-03,0.211077,0.034556,0.027411,0.041648,0.085733,0.050987,0.508976,0.100127,0.080000,0.119812,0.235778,0.145293
2012-10-04,0.224870,0.032713,0.027411,0.047839,0.073054,0.061477,0.534282,0.094964,0.080000,0.136762,0.203542,0.173326
2012-10-05,0.237531,0.031230,0.027411,0.049089,0.070937,0.063662,0.556732,0.090795,0.080000,0.140157,0.198072,0.179086
2012-10-09,0.233308,0.031705,0.027411,0.050495,0.068697,0.066147,0.549326,0.092131,0.080000,0.143966,0.192258,0.185605
2012-10-10,0.227018,0.032449,0.027411,0.046185,0.076060,0.058619,0.538143,0.094221,0.080000,0.132254,0.211266,0.165751
2012-10-11,0.232289,0.031822,0.027411,0.043171,0.082223,0.053515,0.547527,0.092461,0.080000,0.124003,0.226942,0.152108
2012-10-12,0.233652,0.031665,0.027411,0.043269,0.082007,0.053679,0.549932,0.092020,0.080000,0.124271,0.226398,0.152547
2012-10-15,0.247600,0.030171,0.027411,0.044441,0.079509,0.055649,0.574061,0.087809,0.080000,0.127485,0.220065,0.157829
2012-10-16,0.269724,0.028152,0.027411,0.050190,0.069171,0.065606,0.610542,0.082101,0.080000,0.143140,0.193490,0.184187
2012-10-17,0.303138,0.025728,0.027411,0.056729,0.060269,0.077497,0.661592,0.075215,0.080000,0.160714,0.170129,0.214940
2012-10-18,0.311326,0.025224,0.027411,0.062675,0.053967,0.088829,0.673381,0.073779,0.080000,0.176487,0.153321,0.243516
2012-10-19,0.288158,0.026735,0.027411,0.051765,0.066793,0.068415,0.639296,0.078081,0.080000,0.147396,0.187293,0.191524
2012-10-22,0.288039,0.026744,0.027411,0.054471,0.063071,0.073323,0.639114,0.078105,0.080000,0.154672,0.177529,0.204233
2012-10-23,0.255608,0.029395,0.027411,0.053314,0.064610,0.071212,0.587518,0.085617,0.080000,0.151567,0.181575,0.198784
2012-10-24,0.254899,0.029461,0.027411,0.054756,0.062702,0.073847,0.586339,0.085805,0.080000,0.155438,0.176557,0.205583
2012-10-25,0.263413,0.028689,0.027411,0.060550,0.056060,0.084723,0.600357,0.083622,0.080000,0.170873,0.158928,0.233243
2012-10-26,0.245082,0.030426,0.027411,0.051015,0.067905,0.067072,0.569771,0.088530,0.080000,0.145370,0.190195,0.188023
2012-10-31,0.207195,0.035124,0.027411,0.044343,0.079711,0.055485,0.501690,0.101714,0.080000,0.127219,0.220577,0.157390
2012-11-01,0.214368,0.034092,0.027411,0.047847,0.073042,0.061490,0.515095,0.098830,0.080000,0.136782,0.203509,0.173360
2012-11-02,0.215833,0.033891,0.027411,0.050363,0.068902,0.065911,0.517802,0.098266,0.080000,0.143607,0.192792,0.184988
2012-11-05,0.207996,0.035005,0.027411,0.046916,0.074702,0.059878,0.503199,0.101381,0.080000,0.134248,0.207781,0.169092
2012-11-06,0.218135,0.033581,0.027411,0.051870,0.066641,0.068603,0.522036,0.097397,0.080000,0.147678,0.186895,0.192013
2012-11-08,0.184811,0.038918,0.027411,0.038012,0.095455,0.045091,0.458279,0.112269,0.080000,0.109757,0.259899,0.129266
2012-11-09,0.170530,0.041919,0.027411,0.037199,0.097937,0.043801,0.429308,0.120559,0.080000,0.107497,0.265975,0.125730
2012-11-13,0.161030,0.044243,0.027411,0.035693,0.102889,0.041438,0.409474,0.126943,0.080000,0.103304,0.277999,0.119233
2012-11-14,0.156965,0.045333,0.027411,0.037621,0.096632,0.044470,0.400848,0.129926,0.080000,0.108671,0.262785,0.127564
2012-11-15,0.144777,0.049008,0.027411,0.037776,0.096163,0.044715,0.374484,0.139936,0.080000,0.109101,0.261635,0.128237
2012-11-16,0.140986,0.050295,0.027411,0.037927,0.095708,0.044956,0.366130,0.143423,0.080000,0.109521,0.260521,0.128896
2012-11-19,0.152629,0.046566,0.027411,0.039960,0.089989,0.048225,0.391556,0.133293,0.080000,0.115153,0.246401,0.137809
2012-11-20,0.157234,0.045258,0.027411,0.043127,0.082321,0.053441,0.401422,0.129723,0.080000,0.123881,0.227190,0.151909
2012-11-21,0.163020,0.043731,0.027411,0.046547,0.075381,0.059242,0.413665,0.125541,0.080000,0.133243,0.209524,0.167405
2012-11-23,0.162592,0.043840,0.027411,0.045653,0.077080,0.057709,0.412767,0.125839,0.080000,0.130802,0.213874,0.163328
2012-11-26,0.166751,0.042808,0.027411,0.043604,0.081277,0.054241,0.421472,0.123006,0.080000,0.125192,0.224549,0.154055
2012-11-27,0.169244,0.042217,0.027411,0.041658,0.085709,0.051003,0.426650,0.121378,0.080000,0.119839,0.235719,0.145337
2012-11-29,0.173803,0.041183,0.027411,0.041954,0.085003,0.051493,0.436037,0.118530,0.080000,0.120657,0.233946,0.146660
2012-11-30,0.167714,0.042578,0.027411,0.042093,0.084676,0.051723,0.423475,0.122372,0.080000,0.121039,0.233124,0.147280
2012-12-03,0.172800,0.041405,0.027411,0.043266,0.082013,0.053675,0.433980,0.119144,0.080000,0.124264,0.226412,0.152535
2012-12-04,0.174736,0.040979,0.027411,0.042332,0.084120,0.052118,0.437945,0.117967,0.080000,0.121696,0.231727,0.148346
2012-12-05,0.182692,0.039330,0.027411,0.040457,0.088693,0.049033,0.454045,0.113411,0.080000,0.116526,0.243178,0.140004
2012-12-06,0.186024,0.038686,0.027411,0.039635,0.090857,0.047698,0.460695,0.111627,0.080000,0.114255,0.248555,0.136377
2012-12-07,0.195798,0.036936,0.027411,0.044936,0.078498,0.056488,0.479890,0.106765,0.080000,0.128841,0.217492,0.160073
2012-12-10,0.196556,0.036808,0.027411,0.045078,0.078214,0.056729,0.481360,0.106409,0.080000,0.129228,0.216769,0.160714
2012-12-12,0.215825,0.033892,0.027411,0.055209,0.062126,0.074680,0.517786,0.098269,0.080000,0.156651,0.175039,0.207724
2012-12-13,0.218280,0.033561,0.027411,0.055298,0.062014,0.074843,0.522301,0.097343,0.080000,0.156889,0.174744,0.208145
2012-12-14,0.218796,0.033493,0.027411,0.056787,0.060200,0.077606,0.523246,0.097151,0.080000,0.160870,0.169945,0.215218
2012-12-17,0.215785,0.033898,0.027411,0.064387,0.052393,0.092182,0.517713,0.098285,0.080000,0.180991,0.149088,0.251836
2012-12-18,0.238305,0.031145,0.027411,0.069588,0.048137,0.102619,0.558080,0.090555,0.080000,0.194573,0.137570,0.277345
2012-12-19,0.239700,0.030993,0.027411,0.066291,0.050748,0.095959,0.560503,0.090128,0.080000,0.185981,0.144650,0.261137
2012-12-20,0.241128,0.030840,0.027411,0.064779,0.052046,0.092955,0.562976,0.089697,0.080000,0.182020,0.148152,0.253747
2012-12-24,0.228593,0.032258,0.027411,0.065065,0.051795,0.093522,0.540959,0.093686,0.080000,0.182771,0.147475,0.255145
2012-12-26,0.223787,0.032849,0.027411,0.061980,0.054635,0.087478,0.532326,0.095345,0.080000,0.174652,0.155112,0.240146
2012-12-27,0.215629,0.033919,0.027411,0.057526,0.059339,0.078987,0.517425,0.098344,0.080000,0.162840,0.167664,0.218737
2012-12-28,0.213878,0.034160,0.027411,0.054800,0.062646,0.073926,0.514185,0.099020,0.080000,0.155554,0.176411,0.205788
2012-12-31,0.203586,0.035673,0.027411,0.065662,0.051280,0.094707,0.494855,0.103248,0.080000,0.184336,0.146085,0.258061
2013-01-02,0.246199,0.030312,0.027411,0.076711,0.043336,0.117530,0.571678,0.088208,0.080000,0.212931,0.124456,0.312773
